Fecha,Estado,Horario,Centena,Fijo,Corrido_1,Corrido_2
2024-02-25,TN,Evening,8,36,38,14
2024-02-25,FL,Evening,4,18,17,9
2024-02-25,NY,Evening,0,29,25,43
2024-02-25,NJ,Evening,6,42,53,32
2024-02-25,GA,Night,5,79,9,86
2024-02-26,TN,Morning,0,10,25,66
2024-02-26,GA,Midday,5,73,77,86
2024-02-26,NJ,Midday,7,96,81,55
2024-02-26,TN,Midday,6,66,13,23
2024-02-26,FL,Midday,7,67,72,12
2024-02-26,NY,Midday,3,93,34,3
2024-02-26,GA,Evening,2,51,6,81
2024-02-26,TN,Evening,2,10,64,74
2024-02-26,FL,Evening,0,24,11,56
2024-02-26,NY,Evening,9,10,45,5
2024-02-26,NJ,Evening,1,10,11,14
2024-02-26,GA,Night,9,67,88,63
2024-02-27,TN,Morning,7,92,99,15
2024-02-27,GA,Midday,3,39,60,47
2024-02-27,NJ,Midday,1,50,53,26
2024-02-27,TN,Midday,3,21,6,57
2024-02-27,FL,Midday,5,30,36,17
2024-02-27,NY,Midday,5,41,39,84
2024-02-27,GA,Evening,9,81,51,0
2024-02-27,TN,Evening,0,45,34,48
2024-02-27,FL,Evening,0,28,22,83
2024-02-27,NY,Evening,1,67,46,29
2024-02-27,NJ,Evening,5,18,80,77
2024-02-27,GA,Night,2,43,18,78
2024-02-28,TN,Morning,1,29,43,41
2024-02-28,GA,Midday,8,56,67,67
2024-02-28,NJ,Midday,6,31,83,70
2024-02-28,TN,Midday,9,41,58,7
2024-02-28,FL,Midday,3,57,69,99
2024-02-28,NY,Midday,6,83,13,15
2024-02-28,GA,Evening,3,37,11,65
2024-02-28,TN,Evening,7,77,6,7
2024-02-28,FL,Evening,1,48,67,92
2024-02-28,NY,Evening,7,63,77,98
2024-02-28,NJ,Evening,9,90,72,93
2024-02-28,GA,Night,0,61,35,16
2024-02-29,TN,Morning,6,99,70,48
2024-02-29,GA,Midday,5,79,30,82
2024-02-29,NJ,Midday,9,83,68,69
2024-02-29,TN,Midday,8,77,46,14
2024-02-29,FL,Midday,8,61,48,50
2024-02-29,NY,Midday,5,5,14,12
2024-02-29,GA,Evening,6,6,73,38
2024-02-29,TN,Evening,8,91,31,30
2024-02-29,FL,Evening,4,82,74,34
2024-02-29,NY,Evening,2,38,67,92
2024-02-29,NJ,Evening,0,80,16,60
2024-02-29,GA,Night,8,15,30,93
2024-03-01,TN,Morning,1,89,63,99
2024-03-01,GA,Midday,9,35,13,74
2024-03-01,NJ,Midday,8,94,2,39
2024-03-01,TN,Midday,2,14,7,91
2024-03-01,FL,Midday,6,70,68,29
2024-03-01,NY,Midday,5,70,88,4
2024-03-01,GA,Evening,6,83,55,69
2024-03-01,TN,Evening,0,13,50,77
2024-03-01,FL,Evening,1,21,62,95
2024-03-01,NY,Evening,8,17,51,30
2024-03-01,NJ,Evening,0,94,7,40
2024-03-01,GA,Night,4,28,41,5
2024-03-02,TN,Morning,8,74,32,23
2024-03-02,GA,Midday,3,59,27,73
2024-03-02,NJ,Midday,9,65,62,64
2024-03-02,TN,Midday,3,45,14,73
2024-03-02,FL,Midday,9,18,24,4
2024-03-02,NY,Midday,4,80,84,12
2024-03-02,GA,Evening,3,71,27,11
2024-03-02,TN,Evening,2,92,1,82
2024-03-02,FL,Evening,1,96,17,71
2024-03-02,NY,Evening,6,50,46,13
2024-03-02,NJ,Evening,6,58,35,18
2024-03-02,GA,Night,4,39,44,19
2024-03-03,GA,Midday,4,31,72,93
2024-03-03,NJ,Midday,9,36,19,87
2024-03-03,FL,Midday,6,82,98,50
2024-03-03,NY,Midday,9,55,55,35
2024-03-03,GA,Evening,7,51,10,74
2024-03-03,TN,Evening,7,9,8,23
2024-03-03,FL,Evening,2,73,61,49
2024-03-03,NY,Evening,2,69,7,90
2024-03-03,NJ,Evening,2,12,69,74
2024-03-03,GA,Night,8,70,70,46
2024-03-04,TN,Morning,2,70,23,90
2024-03-04,GA,Midday,1,2,51,34
2024-03-04,NJ,Midday,2,45,27,86
2024-03-04,TN,Midday,9,19,39,21
2024-03-04,FL,Midday,6,54,9,80
2024-03-04,NY,Midday,0,36,63,78
2024-03-04,GA,Evening,2,39,85,24
2024-03-04,TN,Evening,8,61,93,84
2024-03-04,FL,Evening,5,6,84,55
2024-03-04,NY,Evening,3,3,83,95
2024-03-04,NJ,Evening,6,92,57,20
2024-03-04,GA,Night,3,70,21,74
2024-03-05,TN,Morning,8,25,81,78
2024-03-05,GA,Midday,1,58,70,93
2024-03-05,NJ,Midday,8,20,55,95
2024-03-05,TN,Midday,7,83,13,34
2024-03-05,FL,Midday,0,79,91,22
2024-03-05,NY,Midday,5,27,83,60
2024-03-05,GA,Evening,9,3,28,89
2024-03-05,TN,Evening,7,15,83,91
2024-03-05,FL,Evening,6,32,78,12
2024-03-05,NY,Evening,0,69,49,95
2024-03-05,NJ,Evening,9,43,43,49
2024-03-05,GA,Night,2,59,12,59
2024-03-06,TN,Morning,4,92,67,33
2024-03-06,GA,Midday,7,85,63,33
2024-03-06,NJ,Midday,6,32,71,38
2024-03-06,TN,Midday,7,28,26,94
2024-03-06,FL,Midday,2,20,88,86
2024-03-06,NY,Midday,9,15,1,32
2024-03-06,GA,Evening,2,62,79,70
2024-03-06,TN,Evening,5,62,17,50
2024-03-06,FL,Evening,2,50,13,69
2024-03-06,NY,Evening,9,87,85,86
2024-03-06,NJ,Evening,4,42,1,47
2024-03-06,GA,Night,9,54,9,17
2024-03-07,TN,Morning,9,14,75,26
2024-03-07,GA,Midday,2,95,18,77
2024-03-07,NJ,Midday,8,19,71,20
2024-03-07,TN,Midday,4,29,16,11
2024-03-07,FL,Midday,9,25,75,20
2024-03-07,NY,Midday,7,69,74,44
2024-03-07,GA,Evening,3,30,81,74
2024-03-07,TN,Evening,2,26,34,52
2024-03-07,FL,Evening,6,64,95,79
2024-03-07,NY,Evening,5,88,89,85
2024-03-07,NJ,Evening,0,57,69,2
2024-03-07,GA,Night,2,26,11,6
2024-03-08,TN,Morning,1,58,67,21
2024-03-08,GA,Midday,2,40,35,65
2024-03-08,NJ,Midday,1,96,61,75
2024-03-08,TN,Midday,5,41,42,59
2024-03-08,FL,Midday,9,42,11,16
2024-03-08,NY,Midday,5,6,41,71
2024-03-08,GA,Evening,3,70,90,84
2024-03-08,TN,Evening,1,75,10,79
2024-03-08,FL,Evening,9,32,40,89
2024-03-08,NY,Evening,5,7,96,65
2024-03-08,NJ,Evening,5,40,87,68
2024-03-08,GA,Night,2,31,10,32
2024-03-09,TN,Morning,8,47,58,89
2024-03-09,GA,Midday,6,90,78,8
2024-03-09,NJ,Midday,3,98,31,80
2024-03-09,TN,Midday,7,28,47,18
2024-03-09,FL,Midday,5,18,72,49
2024-03-09,NY,Midday,3,93,40,22
2024-03-09,GA,Evening,1,40,57,10
2024-03-09,TN,Evening,8,77,8,95
2024-03-09,FL,Evening,5,88,11,49
2024-03-09,NY,Evening,2,81,5,99
2024-03-09,NJ,Evening,0,52,8,20
2024-03-09,GA,Night,8,32,94,23
2024-03-10,GA,Midday,4,82,1,15
2024-03-10,NJ,Midday,4,38,97,85
2024-03-10,FL,Midday,5,83,24,15
2024-03-10,NY,Midday,8,60,47,65
2024-03-10,GA,Evening,3,43,2,13
2024-03-10,TN,Evening,7,72,98,67
2024-03-10,FL,Evening,7,22,63,92
2024-03-10,NY,Evening,5,64,70,38
2024-03-10,NJ,Evening,1,78,97,91
2024-03-10,GA,Night,9,60,7,63
2024-03-11,TN,Morning,3,86,95,3
2024-03-11,GA,Midday,7,26,60,28
2024-03-11,NJ,Midday,2,69,64,76
2024-03-11,TN,Midday,3,94,70,93
2024-03-11,FL,Midday,2,60,61,6
2024-03-11,NY,Midday,9,52,77,31
2024-03-11,GA,Evening,0,16,4,50
2024-03-11,TN,Evening,4,70,21,33
2024-03-11,FL,Evening,9,26,20,93
2024-03-11,NY,Evening,1,66,93,38
2024-03-11,NJ,Evening,3,60,95,60
2024-03-11,GA,Night,8,88,5,63
2024-03-12,TN,Morning,5,57,98,99
2024-03-12,GA,Midday,7,13,7,37
2024-03-12,NJ,Midday,5,37,57,44
2024-03-12,TN,Midday,4,73,96,70
2024-03-12,FL,Midday,7,82,74,19
2024-03-12,NY,Midday,0,59,27,18
2024-03-12,GA,Evening,0,13,51,89
2024-03-12,TN,Evening,9,20,30,63
2024-03-12,FL,Evening,3,21,20,7
2024-03-12,NY,Evening,1,51,44,68
2024-03-12,NJ,Evening,6,58,55,90
2024-03-12,GA,Night,5,14,47,32
2024-03-13,TN,Morning,0,82,43,94
2024-03-13,GA,Midday,2,58,40,42
2024-03-13,NJ,Midday,7,9,45,11
2024-03-13,TN,Midday,6,73,43,63
2024-03-13,FL,Midday,4,24,52,57
2024-03-13,NY,Midday,9,22,38,15
2024-03-13,GA,Evening,4,64,78,94
2024-03-13,TN,Evening,5,29,6,56
2024-03-13,FL,Evening,2,11,16,38
2024-03-13,NY,Evening,0,82,90,24
2024-03-13,NJ,Evening,2,48,39,46
2024-03-13,GA,Night,4,73,56,42
2024-03-14,TN,Morning,2,50,38,22
2024-03-14,GA,Midday,8,74,24,94
2024-03-14,NJ,Midday,0,7,76,27
2024-03-14,TN,Midday,6,3,34,64
2024-03-14,FL,Midday,1,61,50,28
2024-03-14,NY,Midday,7,2,62,11
2024-03-14,GA,Evening,5,14,38,82
2024-03-14,TN,Evening,6,89,96,8
2024-03-14,FL,Evening,4,56,86,74
2024-03-14,NY,Evening,2,51,60,77
2024-03-14,NJ,Evening,4,96,88,26
2024-03-14,GA,Night,7,18,59,81
2024-03-15,TN,Morning,1,1,15,37
2024-03-15,GA,Midday,4,91,65,21
2024-03-15,NJ,Midday,5,50,13,93
2024-03-15,TN,Midday,8,21,0,67
2024-03-15,FL,Midday,0,52,63,5
2024-03-15,NY,Midday,8,61,34,95
2024-03-15,GA,Evening,1,4,8,24
2024-03-15,TN,Evening,4,81,62,71
2024-03-15,FL,Evening,9,61,51,49
2024-03-15,NY,Evening,6,79,31,58
2024-03-15,NJ,Evening,8,34,12,51
2024-03-15,GA,Night,2,99,95,32
2024-03-16,TN,Morning,7,78,32,16
2024-03-16,GA,Midday,5,36,53,99
2024-03-16,NJ,Midday,9,87,95,62
2024-03-16,TN,Midday,0,19,57,34
2024-03-16,FL,Midday,2,6,98,93
2024-03-16,NY,Midday,8,3,24,7
2024-03-16,GA,Evening,7,19,22,18
2024-03-16,TN,Evening,8,37,25,96
2024-03-16,FL,Evening,5,58,66,86
2024-03-16,NY,Evening,1,48,53,3
2024-03-16,NJ,Evening,2,36,38,79
2024-03-16,GA,Night,3,34,91,7
2024-03-17,GA,Midday,4,15,21,80
2024-03-17,NJ,Midday,3,19,69,17
2024-03-17,FL,Midday,6,15,68,51
2024-03-17,NY,Midday,0,14,24,22
2024-03-17,GA,Evening,0,76,59,22
2024-03-17,TN,Evening,0,81,22,75
2024-03-17,FL,Evening,6,1,81,30
2024-03-17,NY,Evening,1,98,51,29
2024-03-17,NJ,Evening,5,28,40,70
2024-03-17,GA,Night,6,97,21,39
2024-03-18,TN,Morning,3,6,15,8
2024-03-18,GA,Midday,1,36,31,35
2024-03-18,NJ,Midday,3,17,11,5
2024-03-18,TN,Midday,5,68,38,4
2024-03-18,FL,Midday,6,72,68,33
2024-03-18,NY,Midday,9,25,61,27
2024-03-18,GA,Evening,0,77,31,29
2024-03-18,TN,Evening,4,18,97,97
2024-03-18,FL,Evening,8,65,84,33
2024-03-18,NY,Evening,8,77,80,48
2024-03-18,NJ,Evening,6,92,18,63
2024-03-18,GA,Night,4,37,64,63
2024-03-19,TN,Morning,5,46,91,10
2024-03-19,GA,Midday,5,33,19,99
2024-03-19,NJ,Midday,6,42,43,69
2024-03-19,TN,Midday,8,54,11,11
2024-03-19,FL,Midday,9,29,22,14
2024-03-19,NY,Midday,4,92,75,97
2024-03-19,GA,Evening,1,8,28,52
2024-03-19,TN,Evening,6,93,19,58
2024-03-19,FL,Evening,6,76,56,6
2024-03-19,NY,Evening,2,55,22,86
2024-03-19,NJ,Evening,6,0,17,28
2024-03-19,GA,Night,9,68,94,55
2024-03-20,TN,Morning,2,81,27,4
2024-03-20,GA,Midday,1,44,17,89
2024-03-20,NJ,Midday,4,44,63,9
2024-03-20,TN,Midday,0,38,52,95
2024-03-20,FL,Midday,9,0,39,81
2024-03-20,NY,Midday,9,93,48,48
2024-03-20,GA,Evening,0,31,57,50
2024-03-20,TN,Evening,1,70,78,54
2024-03-20,FL,Evening,1,7,97,41
2024-03-20,NY,Evening,3,72,77,64
2024-03-20,NJ,Evening,9,58,60,56
2024-03-20,GA,Night,9,13,57,89
2024-03-21,TN,Morning,4,0,26,24
2024-03-21,GA,Midday,2,91,51,30
2024-03-21,NJ,Midday,7,50,25,3
2024-03-21,TN,Midday,6,59,57,46
2024-03-21,FL,Midday,9,81,7,89
2024-03-21,NY,Midday,9,60,60,83
2024-03-21,GA,Evening,9,68,4,31
2024-03-21,TN,Evening,3,0,73,26
2024-03-21,FL,Evening,1,75,41,85
2024-03-21,NY,Evening,3,44,63,28
2024-03-21,NJ,Evening,0,67,5,71
2024-03-21,GA,Night,1,3,79,9
2024-03-22,TN,Morning,5,45,19,22
2024-03-22,GA,Midday,3,25,70,39
2024-03-22,NJ,Midday,3,97,55,90
2024-03-22,TN,Midday,3,40,22,53
2024-03-22,FL,Midday,2,1,71,18
2024-03-22,NY,Midday,2,37,97,28
2024-03-22,GA,Evening,0,14,32,90
2024-03-22,TN,Evening,5,26,76,8
2024-03-22,FL,Evening,2,62,2,27
2024-03-22,NY,Evening,0,49,12,96
2024-03-22,NJ,Evening,8,83,22,50
2024-03-22,GA,Night,4,94,36,18
2024-03-23,TN,Morning,1,73,14,14
2024-03-23,GA,Midday,3,41,24,34
2024-03-23,NJ,Midday,4,32,60,74
2024-03-23,TN,Midday,3,81,81,41
2024-03-23,FL,Midday,0,13,17,84
2024-03-23,NY,Midday,8,63,35,3
2024-03-23,GA,Evening,2,9,33,63
2024-03-23,TN,Evening,5,52,30,4
2024-03-23,FL,Evening,3,96,45,64
2024-03-23,NY,Evening,6,67,49,25
2024-03-23,NJ,Evening,7,86,61,39
2024-03-23,GA,Night,5,94,17,29
2024-03-24,GA,Midday,1,77,48,72
2024-03-24,NJ,Midday,4,18,39,77
2024-03-24,FL,Midday,1,34,56,82
2024-03-24,NY,Midday,4,74,74,58
2024-03-24,GA,Evening,0,62,30,21
2024-03-24,TN,Evening,0,93,59,15
2024-03-24,FL,Evening,2,99,94,37
2024-03-24,NY,Evening,5,68,17,91
2024-03-24,NJ,Evening,8,65,7,15
2024-03-24,GA,Night,4,99,86,11
2024-03-25,TN,Morning,8,7,47,80
2024-03-25,GA,Midday,0,13,55,67
2024-03-25,NJ,Midday,4,91,64,95
2024-03-25,TN,Midday,4,20,74,69
2024-03-25,FL,Midday,3,65,69,84
2024-03-25,NY,Midday,9,54,97,86
2024-03-25,GA,Evening,6,64,84,13
2024-03-25,TN,Evening,4,89,87,60
2024-03-25,FL,Evening,3,70,57,91
2024-03-25,NY,Evening,4,14,64,62
2024-03-25,NJ,Evening,3,0,87,58
2024-03-25,GA,Night,9,15,14,57
2024-03-26,TN,Morning,4,58,38,48
2024-03-26,GA,Midday,1,88,45,53
2024-03-26,NJ,Midday,8,57,50,52
2024-03-26,TN,Midday,0,0,3,2
2024-03-26,FL,Midday,7,6,29,97
2024-03-26,NY,Midday,0,39,63,4
2024-03-26,GA,Evening,3,54,95,2
2024-03-26,TN,Evening,4,27,90,79
2024-03-26,FL,Evening,7,94,11,20
2024-03-26,NY,Evening,9,44,62,40
2024-03-26,NJ,Evening,5,12,18,19
2024-03-26,GA,Night,0,98,94,25
2024-03-27,TN,Morning,9,82,70,50
2024-03-27,GA,Midday,0,66,36,67
2024-03-27,NJ,Midday,8,69,11,32
2024-03-27,TN,Midday,4,63,98,31
2024-03-27,FL,Midday,3,80,20,18
2024-03-27,NY,Midday,6,73,34,22
2024-03-27,GA,Evening,9,21,12,83
2024-03-27,TN,Evening,0,90,19,79
2024-03-27,FL,Evening,9,22,74,73
2024-03-27,NY,Evening,1,11,50,92
2024-03-27,NJ,Evening,6,69,18,38
2024-03-27,GA,Night,5,42,19,8
2024-03-28,TN,Morning,6,63,45,26
2024-03-28,GA,Midday,3,74,4,60
2024-03-28,NJ,Midday,8,5,44,13
2024-03-28,TN,Midday,0,17,81,90
2024-03-28,FL,Midday,4,8,11,87
2024-03-28,NY,Midday,3,47,11,3
2024-03-28,GA,Evening,7,93,1,9
2024-03-28,TN,Evening,6,74,8,84
2024-03-28,FL,Evening,5,17,74,43
2024-03-28,NY,Evening,0,69,43,64
2024-03-28,NJ,Evening,2,68,2,41
2024-03-28,GA,Night,6,99,9,12
2024-03-29,TN,Morning,4,64,41,61
2024-03-29,GA,Midday,7,75,27,73
2024-03-29,NJ,Midday,5,8,34,32
2024-03-29,TN,Midday,9,86,81,62
2024-03-29,FL,Midday,8,50,94,11
2024-03-29,NY,Midday,5,31,13,67
2024-03-29,GA,Evening,6,6,77,75
2024-03-29,TN,Evening,9,78,4,77
2024-03-29,FL,Evening,5,11,58,43
2024-03-29,NY,Evening,0,61,66,45
2024-03-29,NJ,Evening,9,81,7,24
2024-03-29,GA,Night,2,83,26,18
2024-03-30,TN,Morning,3,24,9,18
2024-03-30,GA,Midday,2,76,25,95
2024-03-30,NJ,Midday,1,17,61,63
2024-03-30,TN,Midday,6,78,60,82
2024-03-30,FL,Midday,5,39,72,92
2024-03-30,NY,Midday,4,27,69,71
2024-03-30,GA,Evening,7,33,14,78
2024-03-30,TN,Evening,2,35,60,55
2024-03-30,FL,Evening,8,40,22,20
2024-03-30,NY,Evening,5,78,60,56
2024-03-30,NJ,Evening,6,15,48,98
2024-03-30,GA,Night,3,49,78,27
2024-03-31,GA,Midday,7,12,95,10
2024-03-31,NJ,Midday,8,48,29,86
2024-03-31,FL,Midday,9,88,79,76
2024-03-31,NY,Midday,9,45,45,86
2024-03-31,GA,Evening,6,75,10,32
2024-03-31,TN,Evening,0,65,81,61
2024-03-31,FL,Evening,4,81,69,32
2024-03-31,NY,Evening,5,32,82,37
2024-03-31,NJ,Evening,8,63,41,21
2024-03-31,GA,Night,5,70,42,62
2024-04-01,TN,Morning,2,20,8,47
2024-04-01,GA,Midday,8,92,73,90
2024-04-01,NJ,Midday,0,59,2,63
2024-04-01,TN,Midday,4,42,43,61
2024-04-01,FL,Midday,3,57,31,10
2024-04-01,NY,Midday,7,54,93,62
2024-04-01,GA,Evening,8,8,75,12
2024-04-01,TN,Evening,9,13,26,23
2024-04-01,FL,Evening,4,54,96,40
2024-04-01,NY,Evening,8,29,13,77
2024-04-01,NJ,Evening,3,8,95,2
2024-04-01,GA,Night,2,79,27,13
2024-04-02,TN,Morning,1,2,33,52
2024-04-02,GA,Midday,9,47,83,40
2024-04-02,NJ,Midday,0,31,52,23
2024-04-02,TN,Midday,1,23,16,44
2024-04-02,FL,Midday,7,36,81,62
2024-04-02,NY,Midday,1,29,64,59
2024-04-02,GA,Evening,1,23,48,17
2024-04-02,TN,Evening,7,40,21,92
2024-04-02,FL,Evening,9,54,97,84
2024-04-02,NY,Evening,2,29,83,5
2024-04-02,NJ,Evening,1,82,34,29
2024-04-02,GA,Night,4,2,64,9
2024-04-03,TN,Morning,7,73,37,59
2024-04-03,GA,Midday,7,14,40,62
2024-04-03,NJ,Midday,2,92,61,50
2024-04-03,TN,Midday,3,30,63,56
2024-04-03,FL,Midday,9,70,36,90
2024-04-03,NY,Midday,7,52,77,79
2024-04-03,GA,Evening,8,89,69,97
2024-04-03,TN,Evening,0,25,81,71
2024-04-03,FL,Evening,6,50,48,39
2024-04-03,NY,Evening,0,52,10,17
2024-04-03,NJ,Evening,8,9,78,89
2024-04-03,GA,Night,6,63,10,4
2024-04-04,TN,Morning,6,99,49,33
2024-04-04,GA,Midday,0,29,83,49
2024-04-04,NJ,Midday,9,11,21,2
2024-04-04,TN,Midday,4,79,87,70
2024-04-04,FL,Midday,4,5,5,9
2024-04-04,NY,Midday,9,99,68,23
2024-04-04,GA,Evening,0,40,55,91
2024-04-04,TN,Evening,1,87,34,62
2024-04-04,FL,Evening,7,54,51,75
2024-04-04,NY,Evening,6,1,65,7
2024-04-04,NJ,Evening,7,43,43,85
2024-04-04,GA,Night,1,58,48,63
2024-04-05,TN,Morning,3,70,72,32
2024-04-05,GA,Midday,8,48,10,7
2024-04-05,NJ,Midday,5,44,49,29
2024-04-05,TN,Midday,0,28,97,64
2024-04-05,FL,Midday,0,86,23,23
2024-04-05,NY,Midday,6,0,2,78
2024-04-05,GA,Evening,2,75,31,88
2024-04-05,TN,Evening,8,71,75,90
2024-04-05,FL,Evening,0,35,41,32
2024-04-05,NY,Evening,7,70,40,69
2024-04-05,NJ,Evening,8,54,68,38
2024-04-05,GA,Night,1,39,51,51
2024-04-06,TN,Morning,7,42,46,13
2024-04-06,GA,Midday,6,86,14,1
2024-04-06,NJ,Midday,8,68,96,81
2024-04-06,TN,Midday,9,11,51,70
2024-04-06,FL,Midday,8,79,26,27
2024-04-06,NY,Midday,5,5,69,38
2024-04-06,GA,Evening,1,77,15,48
2024-04-06,TN,Evening,6,32,82,80
2024-04-06,FL,Evening,9,40,54,36
2024-04-06,NY,Evening,4,25,2,25
2024-04-06,NJ,Evening,4,81,10,87
2024-04-06,GA,Night,1,35,91,8
2024-04-07,GA,Midday,8,4,51,23
2024-04-07,NJ,Midday,1,87,81,45
2024-04-07,FL,Midday,7,44,69,12
2024-04-07,NY,Midday,4,28,87,33
2024-04-07,GA,Evening,9,32,83,75
2024-04-07,TN,Evening,1,65,26,29
2024-04-07,FL,Evening,7,9,32,88
2024-04-07,NY,Evening,4,4,9,50
2024-04-07,NJ,Evening,3,36,67,10
2024-04-07,GA,Night,2,35,18,30
2024-04-08,TN,Morning,6,4,83,41
2024-04-08,GA,Midday,6,41,62,86
2024-04-08,NJ,Midday,2,56,52,20
2024-04-08,TN,Midday,7,51,27,14
2024-04-08,FL,Midday,6,43,69,18
2024-04-08,NY,Midday,7,65,1,99
2024-04-08,GA,Evening,9,54,27,17
2024-04-08,TN,Evening,9,27,51,59
2024-04-08,FL,Evening,7,33,36,97
2024-04-08,NY,Evening,2,45,94,35
2024-04-08,NJ,Evening,5,42,66,32
2024-04-08,GA,Night,4,67,16,47
2024-04-09,TN,Morning,3,54,2,25
2024-04-09,GA,Midday,2,11,29,75
2024-04-09,NJ,Midday,4,27,74,82
2024-04-09,TN,Midday,0,62,12,38
2024-04-09,FL,Midday,1,35,18,15
2024-04-09,NY,Midday,7,18,23,30
2024-04-09,GA,Evening,4,48,93,24
2024-04-09,TN,Evening,9,23,53,68
2024-04-09,FL,Evening,7,54,67,87
2024-04-09,NY,Evening,6,71,90,78
2024-04-09,NJ,Evening,8,38,24,59
2024-04-09,GA,Night,8,37,81,96
2024-04-10,TN,Morning,6,68,9,37
2024-04-10,GA,Midday,1,82,25,25
2024-04-10,NJ,Midday,8,87,65,7
2024-04-10,TN,Midday,0,43,60,52
2024-04-10,FL,Midday,7,84,49,30
2024-04-10,NY,Midday,8,81,92,29
2024-04-10,GA,Evening,5,94,36,24
2024-04-10,TN,Evening,0,15,75,96
2024-04-10,FL,Evening,9,95,35,39
2024-04-10,NY,Evening,2,66,22,7
2024-04-10,NJ,Evening,1,22,76,57
2024-04-10,GA,Night,1,80,38,56
2024-04-11,TN,Morning,4,79,66,77
2024-04-11,GA,Midday,2,87,93,3
2024-04-11,NJ,Midday,3,33,62,0
2024-04-11,TN,Midday,0,16,51,71
2024-04-11,FL,Midday,5,25,49,33
2024-04-11,NY,Midday,6,27,92,93
2024-04-11,GA,Evening,2,31,41,90
2024-04-11,TN,Evening,9,73,6,10
2024-04-11,FL,Evening,5,54,23,63
2024-04-11,NY,Evening,4,80,72,80
2024-04-11,NJ,Evening,0,78,3,78
2024-04-11,GA,Night,6,20,70,97
2024-04-12,TN,Morning,5,48,63,53
2024-04-12,GA,Midday,9,10,57,0
2024-04-12,NJ,Midday,0,70,42,75
2024-04-12,TN,Midday,6,18,58,0
2024-04-12,FL,Midday,9,51,42,95
2024-04-12,NY,Midday,3,57,4,21
2024-04-12,GA,Evening,1,21,87,59
2024-04-12,TN,Evening,1,36,55,87
2024-04-12,FL,Evening,1,22,11,73
2024-04-12,NY,Evening,4,0,89,61
2024-04-12,NJ,Evening,9,1,62,31
2024-04-12,GA,Night,4,72,62,77
2024-04-13,TN,Morning,0,2,68,13
2024-04-13,GA,Midday,3,83,34,6
2024-04-13,NJ,Midday,7,58,36,46
2024-04-13,TN,Midday,6,58,19,80
2024-04-13,FL,Midday,3,73,37,55
2024-04-13,NY,Midday,3,92,44,58
2024-04-13,GA,Evening,0,25,77,21
2024-04-13,TN,Evening,3,57,61,45
2024-04-13,FL,Evening,8,67,55,27
2024-04-13,NY,Evening,5,74,34,76
2024-04-13,NJ,Evening,4,49,9,36
2024-04-13,GA,Night,1,53,7,64
2024-04-14,GA,Midday,0,33,68,81
2024-04-14,NJ,Midday,3,49,82,24
2024-04-14,FL,Midday,7,1,25,0
2024-04-14,NY,Midday,4,28,35,52
2024-04-14,GA,Evening,4,4,36,81
2024-04-14,TN,Evening,7,55,42,59
2024-04-14,FL,Evening,6,69,19,7
2024-04-14,NY,Evening,6,95,37,40
2024-04-14,NJ,Evening,4,18,83,7
2024-04-14,GA,Night,4,85,45,5
2024-04-15,TN,Morning,2,18,9,19
2024-04-15,GA,Midday,4,65,5,85
2024-04-15,NJ,Midday,8,95,10,23
2024-04-15,TN,Midday,4,8,74,72
2024-04-15,FL,Midday,6,0,18,65
2024-04-15,NY,Midday,6,33,54,21
2024-04-15,GA,Evening,2,38,50,69
2024-04-15,TN,Evening,3,92,69,88
2024-04-15,FL,Evening,8,43,95,57
2024-04-15,NY,Evening,2,14,96,24
2024-04-15,NJ,Evening,1,71,22,41
2024-04-15,GA,Night,1,44,40,26
2024-04-16,TN,Morning,0,34,50,91
2024-04-16,GA,Midday,9,10,32,71
2024-04-16,NJ,Midday,6,49,86,27
2024-04-16,TN,Midday,4,87,63,22
2024-04-16,FL,Midday,4,11,85,22
2024-04-16,NY,Midday,7,16,81,32
2024-04-16,GA,Evening,9,24,22,65
2024-04-16,TN,Evening,2,83,65,7
2024-04-16,FL,Evening,6,54,61,17
2024-04-16,NY,Evening,8,68,23,88
2024-04-16,NJ,Evening,4,38,16,11
2024-04-16,GA,Night,8,59,18,92
2024-04-17,TN,Morning,7,48,59,3
2024-04-17,GA,Midday,9,49,97,51
2024-04-17,NJ,Midday,6,88,44,45
2024-04-17,TN,Midday,4,12,13,78
2024-04-17,FL,Midday,5,97,49,6
2024-04-17,NY,Midday,7,55,74,36
2024-04-17,GA,Evening,2,17,11,39
2024-04-17,TN,Evening,7,44,57,65
2024-04-17,FL,Evening,4,59,79,98
2024-04-17,NY,Evening,2,39,57,76
2024-04-17,NJ,Evening,7,55,40,10
2024-04-17,GA,Night,0,18,34,30
2024-04-18,TN,Morning,1,14,98,63
2024-04-18,GA,Midday,6,6,64,0
2024-04-18,NJ,Midday,9,21,1,45
2024-04-18,TN,Midday,7,17,77,85
2024-04-18,FL,Midday,2,33,7,1
2024-04-18,NY,Midday,6,91,1,96
2024-04-18,GA,Evening,8,47,88,23
2024-04-18,TN,Evening,0,66,23,10
2024-04-18,FL,Evening,4,61,42,74
2024-04-18,NY,Evening,4,42,59,18
2024-04-18,NJ,Evening,1,31,1,63
2024-04-18,GA,Night,4,39,59,1
2024-04-19,TN,Morning,5,52,41,40
2024-04-19,GA,Midday,7,89,54,5
2024-04-19,NJ,Midday,8,48,18,68
2024-04-19,TN,Midday,7,94,81,0
2024-04-19,FL,Midday,5,70,21,89
